Name	MAE	MSE	RMSE	R-square	PCC	Spearman
./RepeatedFiveFoldCrossValidation/PID_REACTOME/ExVivo_Continuous/NewGDSC/NoTransfer/ExVivo_Continuous.PID_REACTOME.Seed41.cv2.Prediction.txt	0.07382818497167402	0.011408103635938456	0.10680872453099725	0.7593790949306458	0.8772730141134806	0.7608371893338964
./RepeatedFiveFoldCrossValidation/PID_REACTOME/ExVivo_Continuous/NewGDSC/NoTransfer/ExVivo_Continuous.PID_REACTOME.Seed41.cv1.Prediction.txt	0.0742609703573516	0.012693758633380393	0.11266658170629121	0.7367018182560839	0.8588441193847365	0.7788989020840043
./RepeatedFiveFoldCrossValidation/PID_REACTOME/ExVivo_Continuous/NewGDSC/NoTransfer/ExVivo_Continuous.PID_REACTOME.Seed45.cv1.Prediction.txt	0.07679836551262668	0.01333997444767535	0.11549880712663378	0.7229481847571876	0.8573865074087559	0.7707207731157879
./RepeatedFiveFoldCrossValidation/PID_REACTOME/ExVivo_Continuous/NewGDSC/NoTransfer/ExVivo_Continuous.PID_REACTOME.Seed41.cv0.Prediction.txt	0.07473689797720387	0.013175884673130215	0.11478625646448365	0.7239756208291528	0.8553349533232115	0.7698809614226215
./RepeatedFiveFoldCrossValidation/PID_REACTOME/ExVivo_Continuous/NewGDSC/NoTransfer/ExVivo_Continuous.PID_REACTOME.Seed45.cv4.Prediction.txt	0.071508083590877	0.010979930786365192	0.10478516491548406	0.7482304138327103	0.8673771047587702	0.7670057420327324
./RepeatedFiveFoldCrossValidation/PID_REACTOME/ExVivo_Continuous/NewGDSC/NoTransfer/ExVivo_Continuous.PID_REACTOME.Seed42.cv3.Prediction.txt	0.0729734703062624	0.011279579247111478	0.10620536355152445	0.7507386886027463	0.8688376430729217	0.7799026950426418
./RepeatedFiveFoldCrossValidation/PID_REACTOME/ExVivo_Continuous/NewGDSC/NoTransfer/ExVivo_Continuous.PID_REACTOME.Seed45.cv3.Prediction.txt	0.07160242582852841	0.010792740470434577	0.10388811515488466	0.7456722120979715	0.866474381868098	0.7800906223384678
./RepeatedFiveFoldCrossValidation/PID_REACTOME/ExVivo_Continuous/NewGDSC/NoTransfer/ExVivo_Continuous.PID_REACTOME.Seed42.cv1.Prediction.txt	0.07349262740520611	0.012288030656158399	0.11085138996042584	0.7524864290915382	0.8677621061071945	0.752276816282087
./RepeatedFiveFoldCrossValidation/PID_REACTOME/ExVivo_Continuous/NewGDSC/NoTransfer/ExVivo_Continuous.PID_REACTOME.Seed44.cv2.Prediction.txt	0.07363201352423678	0.011335113672803362	0.10646649084478817	0.7600556249995696	0.8740882840295106	0.7534864088078007
./RepeatedFiveFoldCrossValidation/PID_REACTOME/ExVivo_Continuous/NewGDSC/NoTransfer/ExVivo_Continuous.PID_REACTOME.Seed43.cv3.Prediction.txt	0.07756891544588368	0.012443203324626555	0.11154910723365989	0.7195594839683275	0.8572948116565298	0.758057317621761
./RepeatedFiveFoldCrossValidation/PID_REACTOME/ExVivo_Continuous/NewGDSC/NoTransfer/ExVivo_Continuous.PID_REACTOME.Seed44.cv4.Prediction.txt	0.07737483281680137	0.01279615481866962	0.11312009025221656	0.716283488249873	0.8471567592877769	0.7476425724221056
./RepeatedFiveFoldCrossValidation/PID_REACTOME/ExVivo_Continuous/NewGDSC/NoTransfer/ExVivo_Continuous.PID_REACTOME.Seed45.cv0.Prediction.txt	0.07276220433300336	0.011553389267324129	0.10748669344306824	0.7649411005326969	0.8755274021874702	0.7489138993870522
./RepeatedFiveFoldCrossValidation/PID_REACTOME/ExVivo_Continuous/NewGDSC/NoTransfer/ExVivo_Continuous.PID_REACTOME.Seed45.cv2.Prediction.txt	0.07535336168198581	0.012700084298042617	0.11269465070731005	0.7281791772770299	0.8601728181619058	0.7614866800688913
./RepeatedFiveFoldCrossValidation/PID_REACTOME/ExVivo_Continuous/NewGDSC/NoTransfer/ExVivo_Continuous.PID_REACTOME.Seed41.cv3.Prediction.txt	0.07282358784862024	0.011321171333559286	0.10640099310419657	0.7401372785455052	0.8629924487740448	0.759452991704019
./RepeatedFiveFoldCrossValidation/PID_REACTOME/ExVivo_Continuous/NewGDSC/NoTransfer/ExVivo_Continuous.PID_REACTOME.Seed44.cv1.Prediction.txt	0.07029768988787145	0.010789262692918659	0.10387137571496133	0.776365899398738	0.8854506728816851	0.7831257249638319
./RepeatedFiveFoldCrossValidation/PID_REACTOME/ExVivo_Continuous/NewGDSC/NoTransfer/ExVivo_Continuous.PID_REACTOME.Seed42.cv0.Prediction.txt	0.07926409159941783	0.014309578464910985	0.11962265030048023	0.7131367495779823	0.8448337272051303	0.7569628577466474
./RepeatedFiveFoldCrossValidation/PID_REACTOME/ExVivo_Continuous/NewGDSC/NoTransfer/ExVivo_Continuous.PID_REACTOME.Seed43.cv0.Prediction.txt	0.07219059319158318	0.01214695538792669	0.11021322691912568	0.765085125532489	0.8762467949739947	0.7681977575894134
./RepeatedFiveFoldCrossValidation/PID_REACTOME/ExVivo_Continuous/NewGDSC/NoTransfer/ExVivo_Continuous.PID_REACTOME.Seed41.cv4.Prediction.txt	0.070095872846778	0.010490761782735294	0.10242441985549781	0.7575067792942334	0.8732293738270658	0.7838358436064206
./RepeatedFiveFoldCrossValidation/PID_REACTOME/ExVivo_Continuous/NewGDSC/NoTransfer/ExVivo_Continuous.PID_REACTOME.Seed42.cv2.Prediction.txt	0.06921431027389273	0.010517921059425582	0.10255691619498698	0.7671755930197786	0.876448753262768	0.7840393614537343
./RepeatedFiveFoldCrossValidation/PID_REACTOME/ExVivo_Continuous/NewGDSC/NoTransfer/ExVivo_Continuous.PID_REACTOME.Seed42.cv4.Prediction.txt	0.07253136440757527	0.011161617989290166	0.10564855886045094	0.7223844930476506	0.8525177509957542	0.7591904476355936
./RepeatedFiveFoldCrossValidation/PID_REACTOME/ExVivo_Continuous/NewGDSC/NoTransfer/ExVivo_Continuous.PID_REACTOME.Seed43.cv4.Prediction.txt	0.07502126815949564	0.012159586893734113	0.11027051688340865	0.7254269099490271	0.8528800733181284	0.7590403554573285
./RepeatedFiveFoldCrossValidation/PID_REACTOME/ExVivo_Continuous/NewGDSC/NoTransfer/ExVivo_Continuous.PID_REACTOME.Seed43.cv2.Prediction.txt	0.07293432227201949	0.011006751070223473	0.10491306434483492	0.7477628412246227	0.8675272525631905	0.7691970249337989
./RepeatedFiveFoldCrossValidation/PID_REACTOME/ExVivo_Continuous/NewGDSC/NoTransfer/ExVivo_Continuous.PID_REACTOME.Seed43.cv1.Prediction.txt	0.07101452474319174	0.011370198704733254	0.10663113384341955	0.7542344542941972	0.8688043880512142	0.7673087689936375
